baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000042628.8	980.83847517065	0.58196253636243	0.107179926174296	5.42977175983536	5.64261687761731e-08	3.81716204536525e-07
ENSMUSG00000037447.16	221.284433492679	0.8616335535378	0.158717360763383	5.42872909046369	5.67567590658304e-08	3.83827092119919e-07
ENSMUSG00000038193.4	73.3009731924174	1.357498484238	0.250118156928879	5.42742878368482	5.71716668282958e-08	3.86380356640625e-07
ENSMUSG00000097833.1	16.3836710770792	-4.23530229499874	0.780346102813952	-5.42746645331617	5.71596057980223e-08	3.86380356640625e-07
ENSMUSG00000037086.3	39.3717104948918	1.85587137507516	0.341978803788003	5.42686083031521	5.73538128220998e-08	3.87484756972821e-07
ENSMUSG00000033237.19	1336.75012209892	-0.528653354404893	0.0974404145843963	-5.42540132510427	5.7824467781e-08	3.90536978447779e-07
ENSMUSG00000040260.8	357.735850866985	0.838584662808658	0.154589128776996	5.42460307165821	5.80834661288035e-08	3.92158180093524e-07
ENSMUSG00000031129.9	84.3710726249964	1.30835809786782	0.24133755724818	5.42127844827054	5.9174303297808e-08	3.99392760953264e-07
ENSMUSG00000114832.2	11.7999906230364	-6.99477471019135	1.29030841723018	-5.4210099049083	5.92632759993086e-08	3.99862814937279e-07
ENSMUSG00000074945.3	128.968552463056	1.14546245995683	0.211360628828597	5.41946939837006	5.97761804814295e-08	4.03191994006956e-07
ENSMUSG00000048865.16	16.6959824579394	-4.58049276925798	0.845227798649957	-5.41924056044322	5.98527369852902e-08	4.0357678292526e-07
ENSMUSG00000040274.11	1356.36204458657	-0.610758860734059	0.112808719078862	-5.41411041381555	6.15941517358174e-08	4.1518351807066e-07
ENSMUSG00000024833.15	446.258534012719	-0.718473447092629	0.13270544790553	-5.41404635930316	6.16162021480957e-08	4.15196864442233e-07
ENSMUSG00000004098.7	705.933800723332	-0.619295270312371	0.114393911208764	-5.41370833262433	6.17326927040962e-08	4.15846373809716e-07
ENSMUSG00000036306.13	33.6727957159929	-2.01767071978377	0.372740243275495	-5.41307453698391	6.19516863761376e-08	4.17185721374726e-07
ENSMUSG00000045136.6	1014.22034169875	-0.675746418668915	0.12483854378183	-5.41296300163402	6.19903026851908e-08	4.17309922436884e-07
ENSMUSG00000067613.6	11.6555619143347	-6.99656126974322	1.29291117331522	-5.41147869563458	6.2506431898155e-08	4.20647546088853e-07
ENSMUSG00000030786.18	16.3286426009073	-4.2179915607413	0.780043726961435	-5.40737834938045	6.39539522002562e-08	4.30248913550147e-07
ENSMUSG00000042353.9	19.6989934686501	-6.76167847002939	1.2505213295869	-5.40708767619586	6.40577904540484e-08	4.30807383329941e-07
ENSMUSG00000039382.12	342.987402577969	-0.711049385249207	0.131523011260856	-5.40627361275166	6.43494713823272e-08	4.32628376498603e-07
ENSMUSG00000039542.16	1624.37238517563	0.527154486936917	0.0975523605052843	5.40381067363677	6.52398054325772e-08	4.38471687778988e-07
ENSMUSG00000032120.11	340.981322398801	-0.770183548095407	0.142550223290253	-5.40289261088844	6.55747220012707e-08	4.40579497902009e-07
ENSMUSG00000037316.9	258.889281062987	-0.953128189785546	0.176426063326185	-5.40242281563215	6.57467506897003e-08	4.41591893349945e-07
ENSMUSG00000114206.1	17.0886989619062	-4.64304766925808	0.859510940844429	-5.40196459244196	6.59149630825674e-08	4.42578007558932e-07
ENSMUSG00000035198.9	538.70526019907	-0.652630121684851	0.12090012000361	-5.39809324974504	6.73528606343027e-08	4.52085862408118e-07
ENSMUSG00000022098.10	4039.30831584684	0.667663388441568	0.123690490383251	5.3978554565742	6.74421655897717e-08	4.52538462392347e-07
ENSMUSG00000050315.14	49.6761241952011	1.67136815897941	0.309703480669716	5.39667218258307	6.78882610303949e-08	4.55384064830019e-07
ENSMUSG00000024268.16	237.533849556038	-0.971066022809453	0.179940841223728	-5.39658487870515	6.79212876650879e-08	4.5545791829098e-07
ENSMUSG00000045532.5	17.0062584626047	-4.29251570473765	0.79566658973458	-5.39486734785427	6.85741951894905e-08	4.59687095231688e-07
ENSMUSG00000009575.14	3615.21704885288	-0.663290040165585	0.123022052930024	-5.39163527487929	6.98193692105297e-08	4.67882504327252e-07
ENSMUSG00000051154.11	1596.60446954761	0.491800159545099	0.091233243576687	5.39058067284116	7.02303788519357e-08	4.70484406512304e-07
ENSMUSG00000032375.15	208.865453269967	0.947816635473885	0.175839861379604	5.39022624356905	7.03690358775872e-08	4.71260681514939e-07
ENSMUSG00000032231.14	19745.9068076925	0.383508817277096	0.0711518676641913	5.39000352158156	7.04563030482746e-08	4.71692408142284e-07
ENSMUSG00000024921.17	1191.49765154738	0.519721496493748	0.096452087461306	5.38839034149724	7.10915178296712e-08	4.7579108034371e-07
ENSMUSG00000048521.8	144.894882030093	1.37921416611282	0.255964986571948	5.38829229959991	7.11303016452073e-08	4.75896685037e-07
ENSMUSG00000030805.14	1040.8187385618	0.505232015669424	0.0937668937356859	5.3881705529629	7.11784912057099e-08	4.76065130156004e-07
ENSMUSG00000020549.14	652.341466603217	-0.600236233664062	0.111419954719777	-5.38715201575577	7.15828878243198e-08	4.78615126186717e-07
ENSMUSG00000022951.16	1294.32934659481	-0.553526979034686	0.102761450979333	-5.38652358213598	7.18335081972718e-08	4.80135632981248e-07
ENSMUSG00000006476.19	589.786360838334	0.768508944213639	0.14268266389694	5.38614098744844	7.19865035898163e-08	4.81002842300559e-07
ENSMUSG00000026353.9	2271.01361014551	0.531257442809219	0.0987076628381525	5.38212969017717	7.36096978846769e-08	4.91689964527062e-07
ENSMUSG00000072573.2	16.0030343153854	-3.91591666697573	0.727639612417943	-5.38167054149672	7.37977405918248e-08	4.92786914016488e-07
ENSMUSG00000004948.12	17.7878707246059	-5.11702510929456	0.951163047959337	-5.37975599480323	7.45868634301751e-08	4.97895593346251e-07
ENSMUSG00000004567.16	786.488026318962	0.646098377202796	0.120132266841829	5.37822513624485	7.52237147281939e-08	5.01984834381338e-07
ENSMUSG00000058729.13	186.64859738941	-0.994326974809121	0.184918025908871	-5.37712302476737	7.56854605193638e-08	5.04903296279935e-07
ENSMUSG00000047604.3	83.1899414629956	-1.39154007219823	0.258847103887229	-5.37591516884221	7.61946622201083e-08	5.08136356333778e-07
ENSMUSG00000031756.5	179.364599383127	-0.89890450892627	0.167238963247243	-5.37497058982211	7.65951833463361e-08	5.10642783720804e-07
ENSMUSG00000029925.13	17.848497739884	-3.27816552361523	0.610139929039958	-5.37280936321174	7.75192730103414e-08	5.16636984782517e-07
ENSMUSG00000068394.4	177.732146224485	-0.91405893815037	0.170138370819316	-5.37244440362654	7.76763830057494e-08	5.17517338241526e-07
ENSMUSG00000026134.11	338.29429557489	-0.720828617018267	0.134242283859546	-5.36960930858752	7.89073982704005e-08	5.25549693502825e-07
ENSMUSG00000020889.11	796.383222892779	0.808861156282602	0.150651861800615	5.36907507557467	7.91414714607853e-08	5.2676950453966e-07
ENSMUSG00000043410.16	21.3670031950425	-5.97193067441082	1.11228154320972	-5.36908187577903	7.91384877432131e-08	5.2676950453966e-07
ENSMUSG00000031839.7	1601.76345397076	0.546919939576734	0.101866900418177	5.3689661443664	7.9189281929683e-08	5.26918197259361e-07
ENSMUSG00000025358.16	633.708400879889	-0.603824745239621	0.112468293811636	-5.36884418510801	7.92428436655434e-08	5.27105050453086e-07
ENSMUSG00000026491.13	2387.11285383913	-0.654235724008251	0.121920752325759	-5.36607354800604	8.04691394309282e-08	5.35090031310708e-07
ENSMUSG00000063704.13	28.914256923516	-2.51988219106825	0.469764456044247	-5.36413974843364	8.13359157055838e-08	5.40679976928474e-07
ENSMUSG00000024844.15	1298.32098973535	-0.551695786964243	0.102856203611171	-5.36375801939789	8.15080812679476e-08	5.41650394214594e-07
ENSMUSG00000042729.11	639.285106656829	-0.704545679416501	0.131360240239885	-5.36346217188614	8.16417556470689e-08	5.42364482681732e-07
ENSMUSG00000030403.9	2465.21981630366	-0.624468599123461	0.116504873548576	-5.3600212600814	8.32121586490763e-08	5.52619558899981e-07
ENSMUSG00000034450.8	11.6662367112422	-6.98152253907021	1.30266998149406	-5.35939465731983	8.35012659039407e-08	5.54361581436079e-07
ENSMUSG00000029922.15	884.486267281635	-0.604422106895156	0.112810917631115	-5.35783344012483	8.42258304205319e-08	5.58992542158981e-07
ENSMUSG00000019297.9	716.076707474921	-0.599144677668433	0.111828045081241	-5.35773183938933	8.427319395341e-08	5.59127505873699e-07
ENSMUSG00000029212.11	62.0549538646021	1.56188078960114	0.291728553256345	5.35388384910233	8.60861314607231e-08	5.70972684042314e-07
ENSMUSG00000025702.15	1297.06708666363	0.518456715905743	0.0968534730938242	5.35300076852692	8.65074816432755e-08	5.73583420754629e-07
ENSMUSG00000000706.16	19.7398398262209	-5.86320010825728	1.09548666098946	-5.35214194480612	8.69191728942016e-08	5.76128461923213e-07
ENSMUSG00000074607.11	17.5505125093584	-4.33887981996362	0.810809110116783	-5.35129633575364	8.7326382595972e-08	5.78642177054092e-07
ENSMUSG00000040693.7	11.276383502294	-6.92957778192553	1.2950113794913	-5.35097829383364	8.74800156877727e-08	5.79474570775842e-07
ENSMUSG00000021749.6	12.1919369005507	-7.03326580563615	1.31468427913831	-5.3497755447764	8.80633843719924e-08	5.83152123080476e-07
ENSMUSG00000046020.13	1415.5168531933	0.544962727408944	0.101893070899351	5.34837867382811	8.87456359461556e-08	5.87481910661799e-07
ENSMUSG00000063415.12	250.033459690561	-0.783813854357493	0.146628695861143	-5.34556929497459	9.01333062407675e-08	5.96477193283032e-07
ENSMUSG00000070461.3	196.598184403812	1.01317086896322	0.189562858628485	5.3447752175382	9.05293274183649e-08	5.98906362745032e-07
ENSMUSG00000029512.11	1112.21972541876	-0.685692038079277	0.128294760387166	-5.34466127852772	9.05862889384865e-08	5.99091611019971e-07
ENSMUSG00000025372.16	1766.18398985336	-0.641028519315652	0.119965426348128	-5.34344384735859	9.11970893995851e-08	6.02938379165618e-07
ENSMUSG00000007589.9	324.872972972851	-0.728274792114536	0.136300998001821	-5.34313616768092	9.13520862033746e-08	6.0377016207323e-07
ENSMUSG00000027335.9	160.675147212686	1.58619260138151	0.296878231145511	5.34290640058435	9.14680000503643e-08	6.04343186535256e-07
ENSMUSG00000067851.11	2372.89330809961	-0.641006452380807	0.119994054541875	-5.3419851077464	9.19342094103066e-08	6.07229562602495e-07
ENSMUSG00000026932.14	1236.81703095524	0.670707125220769	0.125598161548195	5.34010304731571	9.28937645475612e-08	6.13371626937567e-07
ENSMUSG00000014867.9	6602.15784379432	0.467597548337625	0.0875970355713484	5.33805219877291	9.39504136999466e-08	6.20150672690107e-07
ENSMUSG00000017607.9	17.5779198991221	-3.83715107902885	0.71887925012032	-5.33768512359568	9.41407638188138e-08	6.21091956152089e-07
ENSMUSG00000022231.10	1262.45968238545	-0.707724267943566	0.132590700382912	-5.33766143401996	9.41530610766642e-08	6.21091956152089e-07
ENSMUSG00000002957.11	3531.99879946236	-0.48584149484942	0.0910428222724506	-5.33640634948149	9.48068037701521e-08	6.25205084345915e-07
ENSMUSG00000038909.16	1577.70775319732	-0.520677829609007	0.0975875965113769	-5.33549188854452	9.52858889518425e-08	6.27965813537434e-07
ENSMUSG00000096917.2	87.1958823496616	-1.2567095803211	0.235537739705666	-5.33549138193952	9.52861550101032e-08	6.27965813537434e-07
ENSMUSG00000026049.11	133.458962124333	-1.0948157200482	0.205249547478759	-5.3340712975823	9.60347866773055e-08	6.32697971972426e-07
ENSMUSG00000037573.5	1711.81628190594	-0.542127533793423	0.101649159675513	-5.33332036904206	9.64329549547281e-08	6.35118923638478e-07
ENSMUSG00000029397.15	867.132647541974	0.613139414215357	0.114974975869066	5.33280750511837	9.67058110633519e-08	6.36713276087702e-07
ENSMUSG00000040978.4	17.3386219084501	-3.39574690666389	0.637082974457893	-5.33014857217523	9.81324526465369e-08	6.45900747024788e-07
ENSMUSG00000042997.13	620.278621302245	0.59238295299163	0.111165986810352	5.32881477499252	9.88557489477281e-08	6.50454477888566e-07
ENSMUSG00000068267.5	3118.98816350411	0.689843784269999	0.129463501420172	5.32848082048331	9.90376531959882e-08	6.51444175410305e-07
ENSMUSG00000070570.5	24.9955352850627	-2.5390968890071	0.476533729117853	-5.3282626892065	9.91566436830759e-08	6.52019544778064e-07
ENSMUSG00000001661.5	450.223909157999	0.77286922835691	0.145052818877077	5.32819171898939	9.91953877236956e-08	6.5206704348271e-07
ENSMUSG00000028980.14	1462.78355274309	0.728055303411814	0.136648948199163	5.32792467857629	9.93413016947641e-08	6.52818776416641e-07
ENSMUSG00000028066.15	282.736921547809	-0.844369400583626	0.158486808822153	-5.32769513664155	9.94668920918264e-08	6.53436518483205e-07
ENSMUSG00000003452.15	160.587380673673	-1.30685533379758	0.245407502124291	-5.32524606006421	1.00816470933387e-07	6.62092169586977e-07
ENSMUSG00000074582.10	1755.90226328786	0.481825467232181	0.0904867120702828	5.32482014439797	1.01052976560814e-07	6.63434759160126e-07
ENSMUSG00000031555.15	5585.92739801437	0.485019612678224	0.0910948755662878	5.32433476266494	1.01323157695762e-07	6.64997513722155e-07
ENSMUSG00000052798.13	860.552469916795	-0.618609427826197	0.116251065546107	-5.32132264698122	1.03015510147504e-07	6.75890218338541e-07
ENSMUSG00000031532.7	1710.17854505743	0.490068639153571	0.0921292256084027	5.31936132011593	1.04132151499834e-07	6.82999942319933e-07
ENSMUSG00000046441.5	239.480242327994	-0.768671214267113	0.144601618694717	-5.31578568210865	1.0619808749445e-07	6.96329583517491e-07
ENSMUSG00000100215.1	397.597833543888	1.00955026811117	0.189929228035369	5.31540236620756	1.0642190005395e-07	6.97575996963267e-07
ENSMUSG00000037461.10	754.668847518755	-0.611380469188881	0.115046747221388	-5.31419169993899	1.07131792333923e-07	7.02006774789949e-07
ENSMUSG00000026469.14	1466.19315409634	0.52722004498685	0.0992295772102393	5.31313404540484	1.07755712826409e-07	7.058715741735e-07
ENSMUSG00000051726.6	34.4144078108902	-1.97547994814967	0.371847726447569	-5.31260461647118	1.08069347297017e-07	7.07701990355615e-07
ENSMUSG00000013921.15	1350.20060191867	0.630118219043984	0.11861286698966	5.31239346148607	1.08194682105787e-07	7.08298540734942e-07
ENSMUSG00000063146.11	1130.82164083455	0.754948298676545	0.142122547306522	5.31195305026666	1.08456548899909e-07	7.09788240143123e-07
ENSMUSG00000028820.13	3697.31945427132	-0.445378474225564	0.0838491416870654	-5.31166408223674	1.08628701318091e-07	7.10690051918835e-07
ENSMUSG00000047735.14	445.916620697573	0.967662185500454	0.182189548448894	5.31129361557144	1.08849793349876e-07	7.11911373704992e-07
ENSMUSG00000040263.16	410.27809118835	-0.630850015177588	0.118786961907004	-5.3107681604945	1.09164128467956e-07	7.13741569411064e-07
ENSMUSG00000024410.15	822.736528299789	-0.623206828935451	0.117390546466376	-5.30883318712514	1.10329250014885e-07	7.21131499228414e-07
ENSMUSG00000024066.9	203.372357276094	0.910678989437841	0.171575077149214	5.30775800640234	1.10981849427288e-07	7.25167883481461e-07
ENSMUSG00000030630.16	720.454970757908	-0.839750939249284	0.158277527100442	-5.30556014257403	1.12327523836897e-07	7.3372891872873e-07
ENSMUSG00000022564.7	2459.91179446247	0.669164929840581	0.12613120525436	5.30530829774536	1.12482724096969e-07	7.3451076811679e-07
ENSMUSG00000074170.5	246.31144598388	0.917463355633085	0.172989931106688	5.30356506742152	1.13562699516954e-07	7.41328988610677e-07
ENSMUSG00000024039.15	35.2569608315695	-2.19630124972259	0.414123363740146	-5.30349514667983	1.13606225834303e-07	7.41379177865688e-07
ENSMUSG00000032333.6	403.704431046333	0.702015397655804	0.132414523171201	5.3016495535626	1.147609794349e-07	7.48678770599107e-07
ENSMUSG00000039579.15	97.477734148982	1.23355319682077	0.232711521100658	5.30078266424637	1.15307288704387e-07	7.51876134668642e-07
ENSMUSG00000056050.13	2406.70586060208	0.522833489720919	0.0986337485191469	5.30075656223717	1.15323777024392e-07	7.51876134668642e-07
ENSMUSG00000074151.13	109.00272434816	1.08979707845004	0.205613108360567	5.30023152288014	1.15655922879316e-07	7.53804056901199e-07
ENSMUSG00000036712.15	1078.39276052662	0.639601881599227	0.120713260700652	5.29852211668218	1.16743738014336e-07	7.60654396315767e-07
ENSMUSG00000017204.4	15.9852025810059	-4.9616595858403	0.93663154047627	-5.29734412244684	1.17499133603583e-07	7.65335194224597e-07
ENSMUSG00000025616.14	1160.90212601941	0.512298039228095	0.0967400027514041	5.29561737293479	1.18614975470171e-07	7.72360087362744e-07
ENSMUSG00000032015.16	15.8304541376028	-3.89779587900378	0.736214658056004	-5.294374183334	1.19424677581218e-07	7.7738776120914e-07
ENSMUSG00000042712.10	2244.35477928494	0.725939530511586	0.137141257718104	5.2933708104367	1.2008208229606e-07	7.81421213104308e-07
ENSMUSG00000021371.5	497.626548120802	-0.647468024366671	0.122334095306568	-5.29262118417699	1.20575517369145e-07	7.84385448998582e-07
ENSMUSG00000028057.14	445.710998912447	0.690613638574689	0.130532329172019	5.29074783967565	1.21817223074971e-07	7.92214050220664e-07
ENSMUSG00000037706.17	9010.29473107827	0.483904700723462	0.0914798132331531	5.28974298941934	1.22488355101405e-07	7.96328284721171e-07
ENSMUSG00000029007.8	661.254708015121	0.644785929165458	0.121951623748231	5.28722709339744	1.24184432737757e-07	8.07101275540676e-07
ENSMUSG00000026234.12	16377.8324536379	-0.744776500850297	0.140955116231638	-5.28378480158445	1.26541889555262e-07	8.22164594607317e-07
ENSMUSG00000047909.11	723.267913968727	0.567724458297131	0.107507904795119	5.28076944089888	1.28642489638613e-07	8.35550135998114e-07
ENSMUSG00000031812.16	2104.89540313816	0.568124148002203	0.107609352803062	5.27950529580769	1.29533135633385e-07	8.40961067772738e-07
ENSMUSG00000034636.9	2016.75006751804	-0.547945547943475	0.103789008581307	-5.27941788281194	1.295949419668e-07	8.40961067772738e-07
ENSMUSG00000073910.10	62.9733802913967	-1.59745602102576	0.302582057192602	-5.27941423839596	1.295975194112e-07	8.40961067772738e-07
ENSMUSG00000024378.9	829.644079048235	-0.65588286060435	0.124247644524278	-5.27883537040566	1.30007542997572e-07	8.43357178422948e-07
ENSMUSG00000079243.4	15.8756199625094	-3.65802978856241	0.693021226631208	-5.27838058632659	1.30330555521749e-07	8.45187524162516e-07
ENSMUSG00000024789.13	1003.90836403248	0.586231013285653	0.111084005994735	5.27736651227217	1.3105360450387e-07	8.49610127349283e-07
